TimeStamp,ABB_X_Pos,ABB_Y_Pos,ABB_Z_Pos,Chamber_Temp,Chamber_Pressure,Main_Gas_Flow_Rate,PF1_Pressure,PF1_Gas_Flow_Rate,PF2_Pressure,PF2_Gas_Flow_Rate
20250304T01:21:14.197,-75995,-218962,137983,26,0.0,1,0.005,0.0,0.0,0.0
20250304T01:21:15.018,-75995,-218962,137983,26,0.0,1,0.005,0.0,0.0,0.0
20250304T01:21:16.009,-75995,-218962,137983,26,0.0,1,0.005,0.0,0.0,0.0
20250304T01:21:17.018,-75995,-218962,137983,26,0.0,1,0.005,0.0,0.0,0.0
20250304T01:21:18.010,-75995,-218962,137983,26,0.0,1,0.005,0.0,0.0,0.0
20250304T01:21:19.007,-75995,-218962,137983,26,0.0,1,0.007,0.0,0.0,0.0
20250304T01:21:20.006,-75995,-218962,137983,26,0.0,1,0.007,0.0,0.0,0.0
20250304T01:21:21.028,-75995,-218962,137983,26,0.0,1,0.007,0.0,0.0,0.0
20250304T01:21:22.014,-75995,-218962,137983,26,0.0,1,0.007,0.0,0.0,0.0
20250304T01:21:23.019,-75995,-218962,137983,26,0.0,1,0.007,0.0,0.0,0.0
20250304T01:21:24.009,-75995,-218962,137983,26,0.0,1,0.007,0.0,0.0,0.0
20250304T01:21:25.001,-75995,-218962,137983,26,0.0,1,0.007,0.0,0.0,0.0
20250304T01:21:26.009,-75995,-218962,137983,26,0.0,1,0.005,0.0,0.0,0.0
20250304T01:21:27.007,-75995,-218962,137983,26,0.0,1,0.002,0.0,0.0,0.0
20250304T01:21:28.007,-75995,-218962,137983,26,0.0,1,0.002,0.0,0.0,0.0
20250304T01:21:29.003,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:30.010,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:31.004,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:32.016,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:33.008,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:34.013,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:35.009,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:36.007,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:37.001,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:38.007,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:39.024,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:40.023,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:41.027,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:42.009,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:43.017,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:44.017,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:45.015,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:46.006,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:47.016,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:48.006,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:49.000,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:50.006,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:51.013,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:52.010,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:53.019,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:54.005,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:55.007,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:56.011,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:57.005,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:58.029,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:21:59.012,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:00.006,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:01.006,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:02.019,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.002,0.0
20250304T01:22:03.036,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:04.008,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:05.011,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:06.015,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:07.007,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:08.013,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:09.006,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:10.008,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:11.005,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:12.012,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:13.018,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:14.199,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:15.031,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:16.019,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:17.018,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:18.016,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:19.021,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:20.032,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:21.036,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:22.040,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.002,0.0
20250304T01:22:23.031,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:24.047,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.002,0.0
20250304T01:22:25.039,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:26.032,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:27.041,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:28.108,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:29.047,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:30.021,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:31.038,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:32.037,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:33.010,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:34.023,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:35.032,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:36.032,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:37.031,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:38.000,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:39.038,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:40.023,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:41.023,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:42.040,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:43.032,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:44.031,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:45.039,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:46.032,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:47.032,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:48.038,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:49.039,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:50.038,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:51.038,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:52.025,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:53.035,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:54.036,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:55.041,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:56.041,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:57.030,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:58.034,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:22:59.040,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:23:00.032,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:23:01.038,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:23:02.046,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:23:03.031,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:23:04.038,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:23:05.032,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:23:06.043,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
20250304T01:23:07.022,-75995,-218962,137983,26,0.0,1,0.0,0.0,0.0,0.0
